open,high,low,adj close,volume,rsi_14,stoch_k,stoch_d,willr,roc,ema_10,ema_20,ema_50,sma_20,sma_50,macd,macd_signal,macd_hist,bb_high,bb_low,bb_width,atr_14,obv,volume_sma_20,log_return,return,direction,close,date
-1.0152953961496445,-1.018032184963588,-1.0095085354276403,-1.0124499966371447,-0.25554696854185,0.05545351628779257,1.182093093400658,1.111459116098703,1.1820930934006573,0.7112708995300407,-1.0216896831247213,-1.0207905943116664,-1.0132571910746688,-1.0248795022686292,-1.0143512027638668,-0.2560067855387984,-0.34700386417982776,0.22293052294711238,-1.0382579120521098,-1.0074417949411476,-0.7129905210129582,-0.9338308325225777,-0.9283612760734857,0.661604768439222,0.2863605579783784,0.013670201477322116,1,43.95500183105469,2018-04-17 00:00:00-04:00
-1.0101949211089005,-1.0085283513598275,-1.0039350249684664,-1.0045509764381486,0.10521440685159736,0.3319451816639718,1.1274670170831518,1.164845290911674,1.1274670170831513,0.8161455841903454,-1.0182195111458545,-1.0188107341102934,-1.012403287103149,-1.0243622468064406,-1.0130882119912257,-0.21204732700367332,-0.32215158851522163,0.2898623974042363,-1.0360986887065382,-1.0087581170623217,-0.6083370671646674,-0.9397805654856453,-0.8841083539550157,0.6291130690328497,0.6943391334115614,-0.0022467384940544955,0,44.560001373291016,2018-04-18 00:00:00-04:00
-1.0055835816405556,-1.008943047224196,-1.0022770795990836,-1.005856765906201,-0.31467394232077606,0.2650381470453949,1.0376141126725325,1.1898153282548238,1.0376141126725316,0.893634884038797,-1.0156352168602512,-1.0171535643104384,-1.0116387401175058,-1.0239048119937568,-1.0115682101263304,-0.18162966127335872,-0.29577267738957613,0.3083603529605404,-1.0343697449321183,-1.009720709369218,-0.5273745746828442,-0.9565989272161123,-0.9186294388516076,0.6343614943571959,-0.17715393396684898,-0.028749375033192383,0,44.459999084472656,2018-04-19 00:00:00-04:00
-1.0197321052632402,-1.0207969471040996,-1.0171632781331799,-1.0223075951347749,0.6939293197027224,-0.48323126364883,-0.09450506259857265,0.735899718478595,-0.0945050625985731,0.20857116408868656,-1.0167329268657346,-1.0173442460902926,-1.0116081273174713,-1.0236356284670403,-1.0108726395838332,-0.19970505941368163,-0.2785303805555567,0.1976537111886198,-1.0340103434803622,-1.0095528610354603,-0.5214527234467135,-0.941206306005541,-0.9765271256158509,0.6236941446865651,-1.628240892430187,-0.04183524945533162,0,43.20000076293945,2018-04-20 00:00:00-04:00
-1.0307713983206568,-1.0352082084588785,-1.0426673889893951,-1.0454172622780278,2.8958367691227282,-1.241979037780749,-1.7477363648361457,-0.286426445946289,-1.7477363648361457,-0.808320739816798,-1.0221433419251846,-1.0198908554577788,-1.0125676014758351,-1.0241863124050905,-1.0104326570258109,-0.27207096629449257,-0.2801936086333204,-0.031420988378938426,-1.033441560400769,-1.011351437423662,-0.4509293907890549,-0.90595268430927,-1.08545886683203,0.7376782025201604,-2.3447258989695743,-0.002900628803146555,0,41.43000030517578,2018-04-23 00:00:00-04:00
-1.043941757410481,-1.050068758822358,-1.0473942718687033,-1.0469837330741913,0.8164102107677705,-1.2857448728087308,-1.7139365109613562,-1.2647858249627284,-1.7139365109613567,-0.9667580404013231,-1.026875960230942,-1.0223558842276879,-1.0135564917321176,-1.0241335307423922,-1.0097143037227436,-0.33275445634613,-0.2944859395715251,-0.1844454591123696,-1.0335493102668822,-1.0111196439380716,-0.4610678641618801,-0.9166692146882444,-1.1461953179892006,0.7162432934473419,-0.21295609645690264,-0.01401694590614893,0,41.310001373291016,2018-04-24 00:00:00-04:00
-1.047994183792884,-1.0521077504667729,-1.0575182777331427,-1.0544911752879382,0.6137824519805418,-1.4930785717233388,-1.6501519962562985,-1.8179218475782841,-1.6501519962562987,-0.7744734827596566,-1.0322139605427458,-1.0253573923746484,-1.0148278507466297,-1.0258629926193028,-1.0092494037424822,-0.39831708495386764,-0.31992371709499234,-0.31949274502369623,-1.0326867925378223,-1.0157373255129927,-0.29750100665229745,-0.9047986039154992,-1.2022354245846847,0.6979623788165633,-0.8216028154536543,0.004347913785071,1,40.73500061035156,2018-04-25 00:00:00-04:00
-1.0586492474250766,-1.0552526680607728,-1.053320503450063,-1.052173690216617,0.23271883009837235,-1.3834934239541914,-1.5199192704353703,-1.7369177079150595,-1.5199192704353708,-0.8640131689631032,-1.0361289173793096,-1.0278349661077595,-1.01595018577193,-1.0266881379818813,-1.0091824818275763,-0.4426048559697023,-0.34973362819857623,-0.37246906760706006,-1.031821593695546,-1.0184467472056076,-0.19025677231523253,-0.9138748739936329,-1.1550273066515349,0.6384040784093934,0.1839201012034957,0.003477036062948346,1,40.91249847412109,2018-04-26 00:00:00-04:00
-1.0534090574393393,-1.0541813352555194,-1.0499341007824001,-1.0503132314591141,0.20264222527891865,-1.2926145856498166,-1.4153636352372825,-1.6307551787667591,-1.415363635237283,-1.107436484360384,-1.0389687818285829,-1.0298854438473322,-1.016948892916439,-1.0270857548296473,-1.0091910248196192,-0.47085203738379,-0.3796150409884107,-0.3733354401290007,-1.0313589533080452,-1.019803372686951,-0.13556131543541963,-0.9285238754510792,-1.1085162802734772,0.5733128710228883,0.13623732431742103,-0.011637259074327826,0,41.05500030517578,2018-04-27 00:00:00-04:00
-1.0538282555802883,-1.0590196294513259,-1.0595995099795084,-1.0565148842048084,0.7547140591016184,-1.4843080262400579,-1.6656434770160946,-1.6362634312284867,-1.665643477016095,-1.2177755876861487,-1.0425032280152484,-1.0323777497273634,-1.0181738132875475,-1.0280463698154947,-1.009550556161756,-0.506191829595193,-0.4110686081583698,-0.39238493989064993,-1.030290619558462,-1.0230257894052555,-0.0062701898937791364,-0.9293015285059103,-1.167822787240925,0.5602870307033838,-0.6913088908555067,0.017950217393856518,1,40.58000183105469,2018-04-30 00:00:00-04:00
-1.0603610087045974,-1.0488937520510127,-1.0553312237675314,-1.0469183376973445,1.2406762094127917,-1.0144066433434282,-1.143742744029554,-1.502507639271113,-1.1437427440295544,-1.088485081642783,-1.0435213092770605,-1.0336468476947103,-1.0189400601708853,-1.0282962001553746,-1.010100890407814,-0.5075310763427405,-0.43651751959263746,-0.3196276525326655,-1.0301365208814457,-1.0237257624178067,0.019526646259176213,-0.9135616492954423,-1.0972530371943492,0.583276377934431,0.9286809231171608,0.022970333965141858,1,41.31499862670898,2018-05-01 00:00:00-04:00
-1.0454090042097712,-1.0421892209986436,-1.0432317535500721,-1.0343845591625949,2.0402790032528135,-0.4878087004614199,-0.46207145007516404,-1.1635488200927486,-0.4620714500751645,-0.7730147067575013,-1.0419069350779249,-1.033507434815924,-1.0191399114790922,-1.0281712836431414,-1.0103379671277402,-0.4749353981139297,-0.4499143434697589,-0.1735947680082874,-1.0300788133577776,-1.0235261515093488,0.01522262205406742,-0.9131109605964783,-1.0081507314168314,0.6938936737442917,1.2035451116593174,0.04322714779659128,1,42.275001525878906,2018-05-02 00:00:00-04:00
-1.0145967148127402,-1.0126409277929889,-1.0131418913241428,-1.0100020385224626,2.9710677517813617,0.29055773500193266,0.8639884509835895,-0.26409630740395085,0.8639884509835891,-0.15985348399097632,-1.035825236947031,-1.0308764358149891,-1.0182885665649555,-1.0272986345156756,-1.0100019290137217,-0.38675793161952127,-0.441797451729434,0.0870828891657157,-1.0279587212345662,-1.0240476899561257,0.0945835855748413,-0.867613535709716,-0.8974753464946081,0.8455565906433408,2.3126573438490357,0.001810627209713053,1,44.14250183105469,2018-05-03 00:00:00-04:00
-1.0123259338353392,-1.013504912666058,-1.0108842716037345,-1.0089574598997428,0.6407803492200514,0.31904684700543134,0.9207928120655193,0.46998349009981866,0.920792812065519,-0.3588217491338798,-1.0306453619707525,-1.0283887074344196,-1.0174259134126298,-1.0265790524784941,-1.0095875776045116,-0.31388082442045445,-0.4197376824680978,0.2560261210588571,-1.0261101169681346,-1.0245897722665416,0.16623799700012515,-0.8788673071262153,-0.8408095041725059,0.8794426775940332,0.04499718861142687,0.03848336045040925,1,44.22249984741211,2018-05-04 00:00:00-04:00
-1.0040464507157845,-0.9901773210931912,-0.9977265841938182,-0.9863048190703082,2.2291566368112012,0.862701363005304,1.2269092398849202,1.0705285372477396,1.2269092398849195,0.33448720312565905,-1.0219842193888773,-1.0238107628304725,-1.0156277575009094,-1.0238608250376857,-1.008780943820089,-0.20026682206786006,-0.3778223748532875,0.4966119553214825,-1.0187719901047487,-1.0270336550143635,0.4578556295644773,-0.8481622736809359,-0.7473295432676983,0.9801083396832938,2.0529228852942163,0.007208908485782957,1,45.95750045776367,2018-05-07 00:00:00-04:00
-0.9798367985685434,-0.9783580143576197,-0.9745154028483598,-0.9819638368890051,1.2423985633036694,0.9519837420516898,0.9829902836013479,1.1128416090341382,0.9829902836013472,0.9704860732807445,-1.0140501816040426,-1.0192228326897692,-1.0137143519059375,-1.0212024155617945,-1.0080932047157452,-0.10141523635203026,-0.32317582914862153,0.6508739794739605,-1.011534127891556,-1.0294920738889712,0.7443830516784954,-0.8533401188785319,-0.6767198738765214,1.0439086937505,0.3405668594347011,0.00479513525437192,1,46.290000915527344,2018-05-08 00:00:00-04:00
-0.9805005111897228,-0.9833691160747303,-0.9783251462189053,-0.9790586936053384,0.23420436032925446,1.012550990709063,1.089973065196659,1.172996448990028,1.0899730651966586,1.8300461591651205,-1.0069914739484431,-1.014773410973309,-1.0117516727686966,-1.0189504203248843,-1.0075891475447172,-0.01881571236621622,-0.26181566774272985,0.7322216017667315,-1.0049774082625,-1.0320493363033845,1.011870481370485,-0.8704945341841924,-0.6294773255086533,1.0438811479475127,0.20840661750495978,0.0070164319115258575,1,46.51250076293945,2018-05-09 00:00:00-04:00
-0.9750507221335111,-0.979291132785901,-0.9728574574789771,-0.974782630235383,-0.1383694921657965,1.1026897618737934,1.2474419177952953,1.1802971825609077,1.2474419177952947,2.0180781608814313,-1.0003812685829965,-1.0103084713386048,-1.0096829898999928,-1.016325439324855,-1.006950532817304,0.0535071302145031,-0.19727967143367217,0.7707025976509285,-0.9980634039713583,-1.034217004608639,1.2755833283360383,-0.889964971997569,-0.5908699967003576,1.047583683811109,0.33002827598841944,0.014202637882966586,1,46.84000015258789,2018-05-10 00:00:00-04:00
-0.9708934962158712,-0.9690269882751631,-0.964285575264675,-0.966035217544208,0.2045296380843389,1.2792577798173197,1.2486386256130624,1.274752848647867,1.2486386256130615,2.5634507411061627,-0.993264882366187,-1.0053701007512916,-1.0073211087176044,-1.0135280407322922,-1.0061018945402145,0.12803729936536273,-0.1297315311583969,0.8072001811528542,-0.9902086812196075,-1.037070042798374,1.5844327382335464,-0.9001007872126973,-0.5443152253738415,1.071804993334379,0.7234913848602363,-0.007659213884105462,0,47.5099983215332,2018-05-11 00:00:00-04:00
-0.964779941232511,-0.9700983210804168,-0.9649910713349462,-0.9683942167656894,0.07699650893938262,1.0416187721687593,1.0901649894901984,1.274821090507941,1.0901649894901977,2.3295182679958555,-0.9883665092897062,-1.0013882685610545,-1.005254376029105,-1.0110895526138226,-1.0051343615830464,0.17003652871823624,-0.06672215311298614,0.7522048504722023,-0.9842867216817286,-1.038524812764605,1.7939914669647223,-0.913340923241976,-0.5879141355632677,1.0769717311050389,-0.47350076873962105,-0.002335842506089438,0,47.147499084472656,2018-05-14 00:00:00-04:00
-0.9664568404082449,-0.9719299647926473,-0.9635447694040549,-0.9698359862562056,-0.31293005900626225,0.9682842918556996,1.0420760698016973,1.2017998632085323,1.0420760698016966,2.217272216729225,-0.9846391757042422,-0.9979332014416725,-1.0033301482268926,-1.0089202507066561,-1.0042843001981776,0.19424063085416116,-0.011144752180276376,0.6621529776874455,-0.9793235325673023,-1.0394785864377232,1.9601715790465482,-0.9346320188095874,-0.6224756387962679,1.0731742097139003,-0.18203260592915446,-0.009130000000416562,0,47.03749847412109,2018-05-15 00:00:00-04:00
-0.9742472412613694,-0.9804315464129145,-0.9732807443559599,-0.9754389668313485,-0.1036353553664274,0.6820018440902659,0.855187011894528,1.0619016279500768,0.8551870118945274,2.2656071061121152,-0.9826793658446963,-0.9953805878715688,-1.0017202203036366,-1.0074775671388905,-1.0035994094820757,0.19395283598106608,0.03325569674292006,0.5267239464594102,-0.976135239662766,-1.039987401459752,2.0631096286009813,-0.9411945583357072,-0.6618880077206806,1.0593528656012297,-0.5540300605674825,0.009289428057870442,1,46.61000061035156,2018-05-16 00:00:00-04:00
-0.9767275680032756,-0.9756277926279883,-0.9701059851267887,-0.969737813763352,-0.42744506332600046,0.8355929686908847,1.045354708174137,1.045968590547322,1.0453547081741366,2.0991570239892443,-0.9799669392557411,-0.9924876215358978,-0.9999303968183334,-1.0056583783146034,-1.002779961209589,0.2023893332066711,0.07057805762797632,0.44096008121813757,-0.9721147604603455,-1.0406291382022959,2.1922373247189246,-0.9529350038446247,-0.6299806419118289,1.0518898527022362,0.45448061338991713,-0.0063437437916252,0,47.04499816894531,2018-05-17 00:00:00-04:00
-0.9699852158084922,-0.9740726304031542,-0.9688360706699403,-0.9736367549682032,-0.5630158439617199,0.6314414477939676,0.8996311611981973,0.9953199449696792,0.8996311611981969,1.546353466741527,-0.9785060941768061,-0.9902692059266126,-0.9983769717977747,-1.0031618306356236,-1.0019284745442572,0.19386189350349176,0.09861451964347681,0.3284445862142175,-0.968353070916055,-1.0395505032236074,2.2606975084286494,-0.9629754987955642,-0.6587458563087867,0.9687072268123994,-0.40147542542603215,-0.003643228937386029,0,46.747501373291016,2018-05-18 00:00:00-04:00
-0.9728149098718353,-0.977874184938039,-0.9696473884594573,-0.9758649104842687,-0.4909855689503009,0.5136738349843656,0.7589508553803852,0.9611015862313771,0.7589508553803849,0.6954623370249674,-0.9777442458985068,-0.9884900903241624,-0.9969794442844075,-0.9995392866804826,-1.001261382452473,0.17626645240597397,0.11728537407598032,0.21496327567914186,-0.965984433563182,-1.034537560891776,2.170954760386927,-0.9806256109617396,-0.6891805309630722,0.7445727270368135,-0.2536153481716031,0.007060024594644167,1,46.57749938964844,2018-05-21 00:00:00-04:00
-0.9699852158084922,-0.9728284900765964,-0.966895916107269,-0.971539919723053,-0.4835866236940716,0.6516060010327013,0.7472313026200536,0.8550988736434624,0.747231302620053,0.7887894578924851,-0.9762796368758374,-0.9864377854303996,-0.9954523521348804,-0.9956000554337375,-1.0007167438965574,0.1679467851072396,0.13044501027618308,0.14818487800404312,-0.9639027223943732,-1.0285351195229233,2.0446477552548754,-0.9847640951723291,-0.6585743694576056,0.6585410102483472,0.3324150865936205,-0.0025080789581601657,0,46.907501220703125,2018-05-22 00:00:00-04:00
-0.9686576839541954,-0.9741763043692463,-0.9673545127746004,-0.9730798617064227,-0.7103703958008616,0.5629359194397825,0.6297388622086206,0.7591341983899006,0.62973886220862,0.07287652589902148,-0.9753808656915304,-0.9847385403850207,-0.9940507925228287,-0.9913388589975775,-1.0003294456575975,0.152508379502607,0.13767513812907306,0.07633813745692322,-0.963796215685045,-1.0196480339310432,1.7808506258220986,-0.9968379661771394,-0.6839243175933587,0.5709106870313452,-0.1914629910533946,0.0063911430509534795,1,46.790000915527344,2018-05-23 00:00:00-04:00
-0.9757494034704155,-0.9754895782510159,-0.9709526127066546,-0.9691479315786763,-0.36462938163077774,0.6967549383315563,0.7491973875457261,0.7556661914224795,0.7491973875457254,0.05889074753416063,-0.9738807148991462,-0.9827987415730501,-0.9925365886284422,-0.9869914524228569,-0.9997321238689614,0.1451785790857135,0.14189362463513086,0.03984664409982345,-0.9641977759597522,-1.0100117810185842,1.4848848960845555,-1.0019240380157493,-0.6505610600207937,0.5313791352511801,0.295792115766811,-0.0011155440158801464,0,47.09000015258789,2018-05-24 00:00:00-04:00
-0.9672952366901424,-0.9743145714796703,-0.9693651792661688,-0.9698359862562056,-0.1367332559694626,0.6529476098682908,0.20772103467033765,0.5638343834991416,0.20772103467033692,-0.041856883398021454,-0.9727871621119659,-0.981114105595383,-0.9911110975870401,-0.9827812792449869,-0.9990408259088276,0.13287849246924452,0.14264116499815963,-0.0022101593287867354,-0.9659485338574489,-0.9991599654914877,1.1213149580221342,-1.0076997715495934,-0.6892063122064602,0.5089198072638186,-0.11521815062165222,0.0022828451474086377,1,47.03749847412109,2018-05-25 00:00:00-04:00
-0.9691817349363505,-0.9715152689282788,-0.964285575264675,-0.968426940929974,-0.5510311314710284,0.7053247661861435,0.41632983262665324,0.4879532698227478,0.41632983262665296,-0.1221126395205572,-0.9716183806864015,-0.9794457195703427,-0.9896814475742174,-0.9781611723347337,-0.9983338639860453,0.12200209885164524,0.14091604352341086,-0.0321709390619124,-0.9712109952954717,-0.9835229698771946,0.531060014477562,-1.0190925298801223,-0.6601633257033217,0.42250767343754564,0.07085232532322536,-0.0036124558105961385,0,47.14500045776367,2018-05-29 00:00:00-04:00
-0.9713825784823011,-0.9746255933779467,-0.967037047616863,-0.9706552023494837,-0.1883966962212515,0.5487065135453546,-0.23870963811760654,0.13668657101947812,-0.23870963811760695,-0.4207766644242274,-0.9710954935790415,-0.9781642497822093,-0.9884028411467142,-0.9741779568165043,-0.9976304630917368,0.10338522428444814,0.13555945709845146,-0.07617271877135273,-0.9780142659850547,-0.9675126030934815,-0.10372848332035975,-1.0308199828349254,-0.6976111638815654,0.32793390815720613,-0.25193044097793554,-0.002131028526166721,0,46.97499847412109,2018-05-30 00:00:00-04:00
-0.9709633803413523,-0.9772175479971542,-0.9673545127746004,-0.9719658633759732,-0.46279637693626746,0.4544610588956472,-0.48541262680614083,-0.10976857786741699,-0.4854126268061412,-0.3286672246725648,-0.9709226044634425,-0.97713895190628,-0.9872302445721182,-0.9709407155090991,-0.9967618904423191,0.08118129890247747,0.12653151914138164,-0.12065779671282316,-0.9857847564319892,-0.9519994914860477,-0.744459137516417,-1.0480265995803186,-0.7286991851424847,0.162284372327563,-0.1708185180500889,-0.0033656836057635088,0,46.875,2018-05-31 00:00:00-04:00
-0.972710110336598,-0.976422696679297,-0.9696121324950088,-0.9740301333120054,0.16818079451227186,0.3027040092565299,-0.8057497814353052,-0.5442992174466634,-0.8057497814353058,-0.3458648322031375,-0.9711826699546715,-0.9764225566014008,-0.986191626969994,-0.9691285656716179,-0.9959338991777892,0.05455928880119454,0.11362281489982701,-0.1676803139324428,-0.9895219779786323,-0.9439990994723958,-1.0648038639472104,-1.0556775228870265,-0.7744114919673205,-0.023206215422739932,-0.23841903325006425,0.017873300012685504,1,46.71749877929688,2018-06-01 00:00:00-04:00
-0.9700201312182483,-0.969407143728652,-0.9639328003165891,-0.9629877400314201,-0.12177030654246164,0.7860220578255367,1.2721139335023304,-0.00710088330103818,1.2721139335023297,0.11097913659942432,-0.9692476463229356,-0.9746443472871968,-0.9847230393629964,-0.9667798045005247,-0.9945833394776825,0.05713870849923149,0.10384680514012562,-0.12972204244217536,-0.9950664194308919,-0.9328478716482831,-1.5179243695932145,-1.050339732861466,-0.7354194404754342,-0.07367060142301629,0.9244695002826218,0.008323110876053577,1,47.560001373291016,2018-06-04 00:00:00-04:00
-0.9572690235753419,-0.9584863622770295,-0.9512336557481044,-0.9577778200897465,0.08087180519385768,0.9783302168273341,0.6635446191053035,0.40142988766540827,0.6635446191053032,0.09441718782915821,-0.9666510947969269,-0.9725023288309225,-0.9830899635627821,-0.9653723078130291,-0.9929472902346089,0.06816730673922727,0.09838166139038051,-0.07748808751552601,-0.9934545418858759,-0.931671893373864,-1.5030163054919066,-1.047393169976386,-0.6917307117606561,-0.21584066469949434,0.4015722826205321,0.007685532610671791,1,47.95750045776367,2018-06-05 00:00:00-04:00
-0.9522733480698351,-0.9566892589756792,-0.9476708656063988,-0.9529285013758684,-0.2564368513854702,1.144819829803318,1.0343706768219514,1.0557151817075054,1.0343706768219505,0.33644603779699783,-0.9635833997266995,-0.9700680354616733,-0.9813142142231223,-0.9639384216364777,-0.9909275026947072,0.08480006172783805,0.09756223570429647,-0.02119679305665341,-0.9901921629806307,-0.932281975832637,-1.3945458289590305,-1.0548978790618697,-0.6558598540247482,-0.31503120154602415,0.3666632461354669,0.0034599336360184676,1,48.32749938964844,2018-06-06 00:00:00-04:00
-0.9503170190041149,-0.9562054295560986,-0.9492229892565359,-0.9507331229758096,-0.3018208764101004,1.2180122088539809,1.2456362021468923,1.046300585957689,1.2456362021468916,0.4602885697164157,-0.9606464583034251,-0.9676409137314695,-0.9795145213294525,-0.9625432418335993,-0.989417468015976,0.09908123523805673,0.09995709615945789,0.017750109267706805,-0.9867896503869017,-0.933130241871798,-1.276333739293845,-1.0613879625363427,-0.6210408710190726,-0.3505044966619473,0.13530092281489994,-0.0026842314815689505,0,48.494998931884766,2018-06-07 00:00:00-04:00
-0.9485353735991131,-0.95579073369173,-0.9477414313611959,-0.9524370034909349,-0.27213897769063955,1.0732364312130664,0.9997254530631922,1.1658352472948996,0.9997254530631914,0.2906228689012839,-0.9585749101760499,-0.9656193107500575,-0.9778580331531331,-0.9614700245355491,-0.9876290615058577,0.10173044013735079,0.10243884399437228,0.01880290735218155,-0.9843233342998592,-0.9336142438583009,-1.1944062529231088,-1.0702857723514922,-0.6565477973967028,-0.3593571478288836,-0.20110779107324991,-0.009139173326409736,0,48.3650016784668,2018-06-08 00:00:00-04:00
-0.9589109540353504,-0.963393790028048,-0.9568071662072782,-0.9582038166943889,0.108903114767894,0.6041663797301156,0.3219228046178523,0.9125126110169455,0.321922804617852,0.17610485943808674,-0.9580017119802787,-0.96438041321592,-0.9765123314796998,-0.9611779683285928,-0.9858335361978178,0.08520451202201641,0.10089437073742863,-0.029982058487888544,-0.983613369445286,-0.9337892568115425,-1.1699307270321182,-1.0610332322039022,-0.7008862134448596,-0.365685558601385,-0.5545323235666664,-0.002454764399271379,0,47.92499923706055,2018-06-11 00:00:00-04:00
-0.9582821035179581,-0.9634974639941402,-0.9552550425571412,-0.9597439175329251,-0.4902105096994059,0.4840451301440785,0.14091922248602637,0.5197121991595296,0.1409192224860259,0.02451477131737494,-0.9578322769270701,-0.9634171081625835,-0.9752850489917384,-0.9607134945291027,-0.9841640254541201,0.06427963168170282,0.09518932217174755,-0.08039496917534679,-0.9828895615274226,-0.9336153170241923,-1.154286702039832,-1.070913529824035,-0.7313388518042154,-0.4032224143031632,-0.1885438829493576,0.005475766944308357,1,47.807498931884766,2018-06-12 00:00:00-04:00
-0.9581423885729647,-0.9612856648284213,-0.9519392056442758,-0.9563034323383901,-0.5904945649957661,0.6471240819277003,0.5452890522775122,0.35812981319274967,0.5452890522775117,0.13734098289981236,-0.9570244511185041,-0.9621934562293768,-0.9739592379507498,-0.9599868735051151,-0.9823414458894885,0.052443339464328415,0.08809709908854256,-0.09720310263539714,-0.9816922574605558,-0.9334157209894657,-1.126135437802009,-1.0829592495910083,-0.7032105172842437,-0.4215911905469183,0.24567293881322289,-0.008251140073741278,0,48.06999969482422,2018-06-13 00:00:00-04:00
-0.9545441290472361,-0.9603525464001401,-0.9544437247676241,-0.9614804692606127,-0.2512410838146555,0.23783499870583905,-0.12673945928924252,0.19860051718999513,-0.12673945928924296,-0.042619019633771606,-0.9573704833159354,-0.9616161535971695,-0.9729061033990088,-0.9592373824854751,-0.9807530968292242,0.026586287977527486,0.07690035881774578,-0.1469367675828035,-0.9815245564265725,-0.9320188308810259,-1.158218010957831,-1.084765104917481,-0.7392017983763641,-0.43135950219936176,-0.5059102376196319,0.0005242784052756824,1,47.67499923706055,2018-06-14 00:00:00-04:00
-0.9575834221810535,-0.9648798186976701,-0.9552197865926926,-0.9611528569557125,-0.2532720261109822,0.2556466349055124,-0.08641000436292702,0.11776984691197573,-0.08641000436292746,0.02782596206734111,-0.9575898638037957,-0.9610602978170983,-0.9718803000697379,-0.9587764254948011,-0.9793868742528108,0.003629983866136624,0.06303959272500016,-0.1792162688212372,-0.9811578628246089,-0.9314538113031444,-1.1628473779370385,-1.0968742329637688,-0.7032575888447522,-0.4198330084321115,-0.025433689893715798,-0.01032569872329514,0,47.70000076293945,2018-06-15 00:00:00-04:00
-0.9628934962922719,-0.9697527060378084,-0.9621337772635123,-0.9675751595275778,2.625147325747645,-0.22659753929369914,-0.8768217856781771,-0.38788520604771953,-0.8768217856781778,-0.11143957480139798,-0.9590185255520648,-0.9612146160979846,-0.9711684847164415,-0.9584509434965698,-0.9782449149946012,-0.03345723107749523,0.04402930047202344,-0.24161211149551326,-0.9813370799755123,-0.9305659199689261,-1.1911472018268894,-1.0967290109823775,-0.8059155060651011,-0.20884545552364644,-0.6194976158598818,-0.0005296405878441599,0,47.209999084472656,2018-06-18 00:00:00-04:00
-0.9704044139494411,-0.9730012975979007,-0.9658729548792604,-0.9679028247842001,-0.477551208601454,-0.2501538726672124,-0.9171450871936098,-0.6689270130366605,-0.9171450871936103,-0.06337110342026686,-0.9602511576585491,-0.9613877666340465,-0.9704985497311976,-0.9580234149817577,-0.976795394986744,-0.06614578418685806,0.02183892369982962,-0.2801445991803735,-0.9817772503545672,-0.9291711517036255,-1.2399703797923165,-1.1015710787319168,-0.8366615516072733,-0.20795639098585114,-0.08313844330323313,-0.016291805937327392,0,47.185001373291016,2018-06-19 00:00:00-04:00
-0.9799765135135367,-0.9829889606212419,-0.9791012080439738,-0.977896721014627,0.6056371533715988,-0.8968127871445855,-1.288364509075953,-1.0963018367947697,-1.2883645090759535,-0.6334674082295368,-0.9632035294580021,-0.9625671629467822,-0.9702808903685799,-0.9583647333580093,-0.975681913092905,-0.11888071760930634,-0.007177346588839245,-0.36285267070247645,-0.9811792030933566,-0.9305598954805143,-1.1869065793848719,-1.0747703513007962,-0.8925128729689158,-0.13587329891696207,-0.9461572053045574,0.004352609323613101,1,46.42250061035156,2018-06-20 00:00:00-04:00
-0.9757494034704155,-0.9799823101376658,-0.9710584344259,-0.9752423041353084,-0.32370194729879387,-0.7086338031101072,-1.043454800353353,-1.1555509639454589,-1.0434548003533535,-0.6984667480570089,-0.9651028716562411,-0.9633626249551399,-0.9699586317225685,-0.9584808524790287,-0.9747385860040862,-0.15549372613951545,-0.03821075362317343,-0.3872939383295901,-0.9810094127658979,-0.9309947836509143,-1.1707654585662852,-1.0860621548979568,-0.8582010319702733,-0.11028419779708394,0.18417719391694493,-0.005591977510630634,0,46.625,2018-06-21 00:00:00-04:00
-0.9726053108013608,-0.9760079480814767,-0.9738451627425371,-0.9786502769724476,0.041092606789125664,-0.9132170494385361,-1.3579056898380613,-1.3122706934660575,-1.3579056898380617,-0.9139620286265259,-0.9673196965266361,-0.9644310623902029,-0.969794269852646,-0.9589910689544111,-0.973811633345464,-0.19402449571314048,-0.0712674960702868,-0.41181031404354473,-0.980381047232234,-0.9327743225017533,-1.1065057411926886,-1.0783625748215382,-0.9009677901553744,-0.08343416379908264,-0.36031430379374696,-0.002915972355089683,0,46.3650016784668,2018-06-22 00:00:00-04:00
-0.9765529376485261,-0.9836110571512467,-0.9746917903224027,-0.9804195528644196,0.14791443039627633,-1.017783973584637,-1.521181904736954,-1.395052773027545,-1.5211819047369541,-1.0164311205887018,-0.9694776252986542,-0.9655788211875003,-0.9697117782635277,-0.9595593449903033,-0.9730441567518077,-0.22957388797305614,-0.10530609669020759,-0.42370730537297463,-0.9796737397756876,-0.9347646620726558,-1.0343922199856799,-1.0899720225625875,-0.9462103793587403,-0.06459663397690657,-0.21379619506702766,-0.014982982226763721,0,46.22999954223633,2018-06-25 00:00:00-04:00
-0.986055153087141,-0.9878618479613802,-0.9886961053121845,-0.9894304533249795,0.4681789599304592,-1.4932052524177284,-1.6181721521935224,-1.5994030425180386,-1.6181721521935226,-1.2122519266227436,-0.9729958574373853,-0.9675394079908978,-0.9700166229172038,-0.9606871023554598,-0.9725144695183092,-0.28026081256787116,-0.14336349963995496,-0.47240237946492164,-0.9778657067470509,-0.9391657785775955,-0.8677340467920942,-1.0745278641463079,-0.9988758043600305,0.0028530640584722615,-0.8744957683557518,0.012329640990597994,1,45.54249954223633,2018-06-26 00:00:00-04:00
